"University Heights Academy","Hopkinsville","KY","university-heights-academy-hopkinsville-ky","1"
"University Heights Secondary School-Bronx Community College","Bronx","NY","university-heights-secondary-school-bronx-community-college-bronx-ny","1"
"University High","Fresno","CA","university-high-fresno-ca","1"
"University High","Irvine","CA","university-high-irvine-ca","1"
"University High","Orlando","FL","university-high-orlando-fl","1"
"University High","Roswell","NM","university-high-roswell-nm","1"
"University High School","Tolleson","AZ","university-high-school-tolleson-az","1"
"University High School","Tucson","AZ","university-high-school-tucson-az","1"
"University High School","Orange City","FL","university-high-school-orange-city-fl","1"
"University High School","Normal","IL","university-high-school-normal-il","1"
"University High School","Ferndale","MI","university-high-school-ferndale-mi","1"
"University High School","Newark","NJ","university-high-school-newark-nj","1"
"University High School","Spokane Valley","WA","university-high-school-spokane-valley-wa","1"
"University High School Academy","Lathrup Village","MI","university-high-school-academy-lathrup-village-mi","1"
"University High School of Indiana","Carmel","IN","university-high-school-of-indiana-carmel-in","1"
"University High School of Science and Engineering","Hartford","CT","university-high-school-of-science-and-engineering-hartford-ct","1"
"University Laboratory School","Honolulu","HI","university-laboratory-school-honolulu-hi","1"
"University Lake School","Hartland","WI","university-lake-school-hartland-wi","1"
"University Neighborhood High School","New York","NY","university-neighborhood-high-school-new-york-ny","1"
"University of Illinois High Sch","Urbana","IL","university-of-illinois-high-sch-urbana-il","1"
"University of Nebraska High School","Lincoln","NE","university-of-nebraska-high-school-lincoln-ne","1"
"University Park Academy","Houston","TX","university-park-academy-houston-tx","1"
"University Pk Campus School","Worcester","MA","university-pk-campus-school-worcester-ma","1"
"University Place Special Educ","University Pla","WA","university-place-special-educ-university-pla-wa","1"
"University Prep","Seattle","WA","university-prep-seattle-wa","1"
"University Prep Charter High School","Bronx","NY","university-prep-charter-high-school-bronx-ny","1"
"University Preparatory","Redding","CA","university-preparatory-redding-ca","1"
"University Preparatory","Victorville","CA","university-preparatory-victorville-ca","1"
"University Preparatory Academy Charter","San Jose","CA","university-preparatory-academy-charter-san-jose-ca","1"
"University Preparatory Academy Psad High School","Detroit","MI","university-preparatory-academy-psad-high-school-detroit-mi","1"
"University Preparatory Charter School for Young Men","Rochester","NY","university-preparatory-charter-school-for-young-men-rochester-ny","1"
"University Preparatory High","Visalia","CA","university-preparatory-high-visalia-ca","1"
"University Preparatory Science and Math Psad High School","Detroit","MI","university-preparatory-science-and-math-psad-high-school-detroit-mi","1"
"University Preparatory Value High","Los Angeles","CA","university-preparatory-value-high-los-angeles-ca","1"
"University School","Johnson City","TN","university-school-johnson-city-tn","1"
"University School","Chagrin Falls","OH","university-school-chagrin-falls-oh","1"
"University School","Shaker Heights","OH","university-school-shaker-heights-oh","1"
"University School of Jackson","Jackson","TN","university-school-of-jackson-jackson-tn","1"
"University School of Nashville","Nashville","TN","university-school-of-nashville-nashville-tn","1"
"University School of the Lowcountry","Mount Pleasant","SC","university-school-of-the-lowcountry-mount-pleasant-sc","1"
"University School-Milwaukee","Milwaukee","WI","university-school-milwaukee-milwaukee-wi","1"
"University Schools","Greeley","CO","university-schools-greeley-co","1"
"University Senior High","Los Angeles","CA","university-senior-high-los-angeles-ca","1"
"University View Academy Inc. (Frm La Connections)","Baton Rouge","LA","university-view-academy-inc-frm-la-connections-baton-rouge-la","1"
"University Yes Academy","Detroit","MI","university-yes-academy-detroit-mi","1"
"Unlimited Visions Aftercare","Pasadena","TX","unlimited-visions-aftercare-pasadena-tx","1"
"Unschool","Fair Oaks","CA","unschool-fair-oaks-ca","1"
"Upland Christian Academy","Rancho Cucamonga","CA","upland-christian-academy-rancho-cucamonga-ca","1"
"Upland Country Day School","Kennett Square","PA","upland-country-day-school-kennett-square-pa","1"
"Upland High","Upland","CA","upland-high-upland-ca","1"
"Uplift Academy","Newark","NJ","uplift-academy-newark-nj","1"
"Uplift California North Charter","Ontario","CA","uplift-california-north-charter-ontario-ca","1"
"Uplift California Santa Barbara","New Cuyama","CA","uplift-california-santa-barbara-new-cuyama-ca","1"
"Uplift California South Charter","Bradley","CA","uplift-california-south-charter-bradley-ca","1"
"Uplift Community High School","Chicago","IL","uplift-community-high-school-chicago-il","1"
"Uplift Education-North Hills Prep H S","Irving","TX","uplift-education-north-hills-prep-h-s-irving-tx","1"
"Uplift Grand H S","Grand Prairie","TX","uplift-grand-h-s-grand-prairie-tx","1"
"Uplift Hampton Preparatory H S","Dallas","TX","uplift-hampton-preparatory-h-s-dallas-tx","1"
"Uplift Heights Preparatory H S","Dallas","TX","uplift-heights-preparatory-h-s-dallas-tx","1"
"Uplift Infinity H S","Irving","TX","uplift-infinity-h-s-irving-tx","1"
"Uplift Luna Preparatory H S","Dallas","TX","uplift-luna-preparatory-h-s-dallas-tx","1"
"Uplift Mighty H S","Fort Worth","TX","uplift-mighty-h-s-fort-worth-tx","1"
"Uplift Monterey","Ontario","CA","uplift-monterey-ontario-ca","1"
"Uplift Peak Preparatory H S","Dallas","TX","uplift-peak-preparatory-h-s-dallas-tx","1"
"Uplift Summit International H S","Arlington","TX","uplift-summit-international-h-s-arlington-tx","1"
"Uplift Williams Preparatory H S","Dallas","TX","uplift-williams-preparatory-h-s-dallas-tx","1"
"Upper Arlington High School","Upper Arlington","OH","upper-arlington-high-school-upper-arlington-oh","1"
"Upper Bucks Christian School","Sellersville","PA","upper-bucks-christian-school-sellersville-pa","1"
"Upper Bucks County Technical School","Perkasie","PA","upper-bucks-county-technical-school-perkasie-pa","1"
"Upper Cape Cod Vocational Technical","Bourne","MA","upper-cape-cod-vocational-technical-bourne-ma","1"
"Upper Carmen Charter High School","Salmon","ID","upper-carmen-charter-high-school-salmon-id","1"
"Upper Columbia Academy - High School","Spangle","WA","upper-columbia-academy-high-school-spangle-wa","1"
"Upper Darby Shs","Drexel Hill","PA","upper-darby-shs-drexel-hill-pa","1"
"Upper Dauphin Area Hs","Elizabethville","PA","upper-dauphin-area-hs-elizabethville-pa","1"
"Upper Dublin Hs","Fort Washington","PA","upper-dublin-hs-fort-washington-pa","1"
"Upper Kennebec Valley Middle/Senior High School","Bingham","ME","upper-kennebec-valley-middle-senior-high-school-bingham-me","1"
"Upper Lafayette Academy","Lafayette","LA","upper-lafayette-academy-lafayette-la","1"
"Upper Lake Community Day","Upper Lake","CA","upper-lake-community-day-upper-lake-ca","1"
"Upper Lake High","Upper Lake","CA","upper-lake-high-upper-lake-ca","1"
"Upper Merion Hs","King of Prussia","PA","upper-merion-hs-king-of-prussia-pa","1"
"Upper Mississippi High Academy","Saint Paul","MN","upper-mississippi-high-academy-saint-paul-mn","1"
"Upper Moreland Hs","Willow Grove","PA","upper-moreland-hs-willow-grove-pa","1"
"Upper Perkiomen Hs","Pennsburg","PA","upper-perkiomen-hs-pennsburg-pa","1"
"Upper Room Christian School","Dix Hills","NY","upper-room-christian-school-dix-hills-ny","1"
"Upper Saint Clair Hs","Pittsburgh","PA","upper-saint-clair-hs-pittsburgh-pa","1"
"Upper Sandusky High School","Upper Sandusky","OH","upper-sandusky-high-school-upper-sandusky-oh","1"
"Upper Scioto Valley High School","Mcguffey","OH","upper-scioto-valley-high-school-mcguffey-oh","1"
"Upper Valley Career Center","Piqua","OH","upper-valley-career-center-piqua-oh","1"
"Upper Valley Christian School","Leavenworth","WA","upper-valley-christian-school-leavenworth-wa","1"
"Upperman High School","Baxter","TN","upperman-high-school-baxter-tn","1"
"Upsala Secondary","Upsala","MN","upsala-secondary-upsala-mn","1"
"Upson-Lee High School","Thomaston","GA","upson-lee-high-school-thomaston-ga","1"
"Upstream Learning Correspondence","Glennallen","AK","upstream-learning-correspondence-glennallen-ak","1"
"Upton High School","Upton","WY","upton-high-school-upton-wy","1"
"Upton Lake Christian School","Clinton Corners","NY","upton-lake-christian-school-clinton-corners-ny","1"
"Upward Hope Academy","Galveston","TX","upward-hope-academy-galveston-tx","1"
"Upward International Schools, Pines Academy Campus","Magalia","CA","upward-international-schools-pines-academy-campus-magalia-ca","1"
"Urban Academy Laboratory High School","New York","NY","urban-academy-laboratory-high-school-new-york-ny","1"
"Urban Action Academy","Brooklyn","NY","urban-action-academy-brooklyn-ny","1"
"Urban Assembly Academy of Government and Law","New York","NY","urban-assembly-academy-of-government-and-law-new-york-ny","1"
"Urban Assembly Bronx Academy of Letters (The)","Bronx","NY","urban-assembly-bronx-academy-of-letters-the-bronx-ny","1"
"Urban Assembly for the Performing Arts","New York","NY","urban-assembly-for-the-performing-arts-new-york-ny","1"
"Urban Assembly Gateway School for Technology","New York","NY","urban-assembly-gateway-school-for-technology-new-york-ny","1"
"Urban Assembly Institute of Math and Science for Young Women","Brooklyn","NY","urban-assembly-institute-of-math-and-science-for-young-women-brooklyn-ny","1"
"Urban Assembly Maker Academy","New York","NY","urban-assembly-maker-academy-new-york-ny","1"
"Urban Assembly New York Harbor School","New York","NY","urban-assembly-new-york-harbor-school-new-york-ny","1"
"Urban Assembly School for Applied Math and Science","Bronx","NY","urban-assembly-school-for-applied-math-and-science-bronx-ny","1"
"Urban Assembly School for Collaborative Healthcare","Brooklyn","NY","urban-assembly-school-for-collaborative-healthcare-brooklyn-ny","1"
"Urban Assembly School for Criminal Justice","Brooklyn","NY","urban-assembly-school-for-criminal-justice-brooklyn-ny","1"
"Urban Assembly School for Emergency Management (The)","New York","NY","urban-assembly-school-for-emergency-management-the-new-york-ny","1"
"Urban Assembly School for Global Commerce (The)","New York","NY","urban-assembly-school-for-global-commerce-the-new-york-ny","1"
"Urban Assembly School for Green Careers (The)","New York","NY","urban-assembly-school-for-green-careers-the-new-york-ny","1"
"Urban Assembly School for Law and Justice","Brooklyn","NY","urban-assembly-school-for-law-and-justice-brooklyn-ny","1"
"Urban Assembly School for Media Studies","New York","NY","urban-assembly-school-for-media-studies-new-york-ny","1"
"Urban Assembly School for Music and Art","Brooklyn","NY","urban-assembly-school-for-music-and-art-brooklyn-ny","1"
"Urban Assembly School for Wildlife Conservation","Bronx","NY","urban-assembly-school-for-wildlife-conservation-bronx-ny","1"
"Urban Assembly School of Business for Young Women","New York","NY","urban-assembly-school-of-business-for-young-women-new-york-ny","1"
"Urban Assembly School of Design and Construction","New York","NY","urban-assembly-school-of-design-and-construction-new-york-ny","1"
"Urban Christian Academy","Savannah","GA","urban-christian-academy-savannah-ga","1"
"Urban Collaborative Program","Providence","RI","urban-collaborative-program-providence-ri","1"
"Urban Corps of San Diego County Charter","San Diego","CA","urban-corps-of-san-diego-county-charter-san-diego-ca","1"
"Urban Discovery Academy Charter","San Diego","CA","urban-discovery-academy-charter-san-diego-ca","1"
"Urban Dove Team Charter School","Brooklyn","NY","urban-dove-team-charter-school-brooklyn-ny","1"
"Urban Early College Network","Dayton","OH","urban-early-college-network-dayton-oh","1"
"Urban Pathways 6-12 Cs","Pittsburgh","PA","urban-pathways-6-12-cs-pittsburgh-pa","1"
"Urban Prep Chtr Bronzeville Hs","Chicago","IL","urban-prep-chtr-bronzeville-hs-chicago-il","1"
"Urban Prep Chtr Acad Englewood Hs","Chicago","IL","urban-prep-chtr-acad-englewood-hs-chicago-il","1"
"Urban Prep Chtr West Campus Hs","Chicago","IL","urban-prep-chtr-west-campus-hs-chicago-il","1"
"Urban Promise Academy","Camden","NJ","urban-promise-academy-camden-nj","1"
"Urban Science Academy","West Roxbury","MA","urban-science-academy-west-roxbury-ma","1"
"Urban Skills Center","San Diego","CA","urban-skills-center-san-diego-ca","1"
"Urbana High","Ijamsville","MD","urbana-high-ijamsville-md","1"
"Urbana High School","Urbana","IL","urbana-high-school-urbana-il","1"
"Urbana High School","Urbana","OH","urbana-high-school-urbana-oh","1"
"Urbandale High School","Urbandale","IA","urbandale-high-school-urbandale-ia","1"
"Urceo-Upper Rogue Center for Educational Opportunities","Eagle Point","OR","urceo-upper-rogue-center-for-educational-opportunities-eagle-point-or","1"
"Ursuline Academy","Dedham","MA","ursuline-academy-dedham-ma","1"
"Ursuline Academy","Saint Louis","MO","ursuline-academy-saint-louis-mo","1"
"Ursuline Academy","Cincinnati","OH","ursuline-academy-cincinnati-oh","1"
"Ursuline Academy (Pk-12)","Wilmington","DE","ursuline-academy-pk-12-wilmington-de","1"
"Ursuline Academy of Dallas","Dallas","TX","ursuline-academy-of-dallas-dallas-tx","1"
"Ursuline High School","Youngstown","OH","ursuline-high-school-youngstown-oh","1"
"Us International Christian Academy","Miami","FL","us-international-christian-academy-miami-fl","1"
"Usc College Prep Santa Ana Campus","Santa Ana","CA","usc-college-prep-santa-ana-campus-santa-ana-ca","1"
"Usd 331 Virtual School","Kingman","KS","usd-331-virtual-school-kingman-ks","1"
"Ussa Team Academy","Park City","UT","ussa-team-academy-park-city-ut","1"
"Ut - University Charter School at High Point","San Antonio","TX","ut-university-charter-school-at-high-point-san-antonio-tx","1"
"Ut Tyler Innovation Academy - Longview","Longview","TX","ut-tyler-innovation-academy-longview-longview-tx","1"
"Ut Tyler Innovation Academy - Palestine","Palestine","TX","ut-tyler-innovation-academy-palestine-palestine-tx","1"
"Ut Tyler Innovation Academy - Tyler","Tyler","TX","ut-tyler-innovation-academy-tyler-tyler-tx","1"
"Utah Career Path High School","Kaysville","UT","utah-career-path-high-school-kaysville-ut","1"
"Utah Connections Academy","Woods Cross","UT","utah-connections-academy-woods-cross-ut","1"
"Utah International Charter School","South Salt Lake","UT","utah-international-charter-school-south-salt-lake-ut","1"
"Utah Military Academy","Riverdale","UT","utah-military-academy-riverdale-ut","1"
"Utah Military Academy - Camp Williams","American Fork","UT","utah-military-academy-camp-williams-american-fork-ut","1"
"Utah Online 7-12","Saint George","UT","utah-online-7-12-saint-george-ut","1"
"Utah Virtual Academy","Murray","UT","utah-virtual-academy-murray-ut","1"
"Utica Academy of Science Charter School","Utica","NY","utica-academy-of-science-charter-school-utica-ny","1"
"Utica Christian School","Stoughton","WI","utica-christian-school-stoughton-wi","1"
"Utica High School","Utica","OH","utica-high-school-utica-oh","1"
"Utica Middle School","Utica","OH","utica-middle-school-utica-oh","1"
"Utica Shale Academy of Ohio","Salineville","OH","utica-shale-academy-of-ohio-salineville-oh","1"
"Utopia School","Utopia","TX","utopia-school-utopia-tx","1"
"Utpb Stem Academy","Odessa","TX","utpb-stem-academy-odessa-tx","1"
"Uvalde H S","Uvalde","TX","uvalde-h-s-uvalde-tx","1"
"Uwharrie Charter Academy","Asheboro","NC","uwharrie-charter-academy-asheboro-nc","1"
"Uwharrie Ridge Six-Twelve","Trinity","NC","uwharrie-ridge-six-twelve-trinity-nc","1"
"Uxbridge High","Uxbridge","MA","uxbridge-high-uxbridge-ma","1"
"V I T Sr High School","Table Grove","IL","v-i-t-sr-high-school-table-grove-il","1"
"V R Eaton H S","Fort Worth","TX","v-r-eaton-h-s-fort-worth-tx","1"
"V Sue Cleveland High","Rio Rancho","NM","v-sue-cleveland-high-rio-rancho-nm","1"
"Vacaville Christian Schools","Vacaville","CA","vacaville-christian-schools-vacaville-ca","1"
"Vacaville High","Vacaville","CA","vacaville-high-vacaville-ca","1"
"Vacte - Camp Verde Unified School District","Camp Verde","AZ","vacte-camp-verde-unified-school-district-camp-verde-az","1"
"Vacte - Clarkdale Jerome School District","Cottonwood","AZ","vacte-clarkdale-jerome-school-district-cottonwood-az","1"
"Vacte - Cottonwood-Oak Creek Unified School District","Cottonwood","AZ","vacte-cottonwood-oak-creek-unified-school-district-cottonwood-az","1"
"Vacte - Mingus Union High School","Cottonwood","AZ","vacte-mingus-union-high-school-cottonwood-az","1"
"Vacte - Sedona-Oak Creek Joint Unified School District","Sedona","AZ","vacte-sedona-oak-creek-joint-unified-school-district-sedona-az","1"
"Vacte - Valley Academy for Career and Technology Education","Cottonwood","AZ","vacte-valley-academy-for-career-and-technology-education-cottonwood-az","1"
"Vail Academy & High School","Tucson","AZ","vail-academy-high-school-tucson-az","1"
"Vail Christian School","Edwards","CO","vail-christian-school-edwards-co","1"
"Vail High (Continuation)","Montebello","CA","vail-high-continuation-montebello-ca","1"
"Vail Innovation Center","Tucson","AZ","vail-innovation-center-tucson-az","1"
"Vail Mountain School","Vail","CO","vail-mountain-school-vail-co","1"
"Vail Ski and Snowboard Academy (Vssa)","Eagle","CO","vail-ski-and-snowboard-academy-vssa-eagle-co","1"
"Val Verde Academy","Moreno Valley","CA","val-verde-academy-moreno-valley-ca","1"
"Val Verde High","Perris","CA","val-verde-high-perris-ca","1"
"Val Verde Student Success Academy","Moreno Valley","CA","val-verde-student-success-academy-moreno-valley-ca","1"
"Valders High","Valders","WI","valders-high-valders-wi","1"
"Valdez High School","Valdez","AK","valdez-high-school-valdez-ak","1"
"Valdez Home School","Valdez","AK","valdez-home-school-valdez-ak","1"
"Valdosta High School","Valdosta","GA","valdosta-high-school-valdosta-ga","1"
"Vale High School","Vale","OR","vale-high-school-vale-or","1"
"Valencia High","Placentia","CA","valencia-high-placentia-ca","1"
"Valencia High","Valencia","CA","valencia-high-valencia-ca","1"
"Valencia High","Los Lunas","NM","valencia-high-los-lunas-nm","1"
"Valentine High School","Valentine","NE","valentine-high-school-valentine-ne","1"
"Valentine School","Valentine","TX","valentine-school-valentine-tx","1"
"Valhalla High","El Cajon","CA","valhalla-high-el-cajon-ca","1"
"Valhalla High School","Valhalla","NY","valhalla-high-school-valhalla-ny","1"
"Valiant Academy","Phoenix","AZ","valiant-academy-phoenix-az","1"
"Valiant Academy","Byers","CO","valiant-academy-byers-co","1"
"Valiant Academy of Los Angeles","Acton","CA","valiant-academy-of-los-angeles-acton-ca","1"
"Valiant Academy of Southern California","El Cajon","CA","valiant-academy-of-southern-california-el-cajon-ca","1"
"Valiant Christian Academy","Louisville","KY","valiant-christian-academy-louisville-ky","1"
"Valiant Santa Barbara","Ontario","CA","valiant-santa-barbara-ontario-ca","1"
"Validus Preparatory Academy","Bronx","NY","validus-preparatory-academy-bronx-ny","1"
"Valier High School","Valier","MT","valier-high-school-valier-mt","1"
"Valle Verde Early College H S","El Paso","TX","valle-verde-early-college-h-s-el-paso-tx","1"
"Vallecito Continuation High","Altaville","CA","vallecito-continuation-high-altaville-ca","1"
"Vallejo Education Academy","Vallejo","CA","vallejo-education-academy-vallejo-ca","1"
"Vallejo High","Vallejo","CA","vallejo-high-vallejo-ca","1"
"Valley Academy","El Centro","CA","valley-academy-el-centro-ca","1"
"Valley Academy","Chattanooga","TN","valley-academy-chattanooga-tn","1"
"Valley Academy of Arts and Sciences","Granada Hills","CA","valley-academy-of-arts-and-sciences-granada-hills-ca","1"
"Valley Academy of Learning","Wenatchee","WA","valley-academy-of-learning-wenatchee-wa","1"
"Valley Achievement Center","Bakersfield","CA","valley-achievement-center-bakersfield-ca","1"
"Valley Alternative High (Continuation)","Hacienda Heights","CA","valley-alternative-high-continuation-hacienda-heights-ca","1"
"Valley Alternative Magnet","Lake Balboa","CA","valley-alternative-magnet-lake-balboa-ca","1"
"Valley Atwater Community","Atwater","CA","valley-atwater-community-atwater-ca","1"
"Valley Baptist Christian School","Edinburg","VA","valley-baptist-christian-school-edinburg-va","1"
"Valley Bible Baptist","Espanola","NM","valley-bible-baptist-espanola-nm","1"
"Valley Center High","Valley Center","CA","valley-center-high-valley-center-ca","1"
"Valley Center High","Valley Center","KS","valley-center-high-valley-center-ks","1"
"Valley Center Prep","Valley Center","CA","valley-center-prep-valley-center-ca","1"
"Valley Center School","Kalamazoo","MI","valley-center-school-kalamazoo-mi","1"
"Valley Central High School","Montgomery","NY","valley-central-high-school-montgomery-ny","1"
"Valley Charter High","Modesto","CA","valley-charter-high-modesto-ca","1"
"Valley Children's Hospital","Madera","CA","valley-children-s-hospital-madera-ca","1"
"Valley Christian Academy","Santa Maria","CA","valley-christian-academy-santa-maria-ca","1"
"Valley Christian Academy","Roseville","CA","valley-christian-academy-roseville-ca","1"
"Valley Christian Heritage School","Alamo","TX","valley-christian-heritage-school-alamo-tx","1"
"Valley Christian High School","Chandler","AZ","valley-christian-high-school-chandler-az","1"
"Valley Christian High School","Brownsville","TX","valley-christian-high-school-brownsville-tx","1"
"Valley Christian School","Imperial","CA","valley-christian-school-imperial-ca","1"
"Valley Christian School","Missoula","MT","valley-christian-school-missoula-mt","1"
"Valley Christian School","Coatesville","PA","valley-christian-school-coatesville-pa","1"
"Valley Christian School","Spokane Valley","WA","valley-christian-school-spokane-valley-wa","1"
"Valley Christian School","Osceola","WI","valley-christian-school-osceola-wi","1"
"Valley Christian School","Oshkosh","WI","valley-christian-school-oshkosh-wi","1"
"Valley Christian Schools","Cerritos","CA","valley-christian-schools-cerritos-ca","1"
"Valley Christian Schools","Dublin","CA","valley-christian-schools-dublin-ca","1"
"Valley City High School","Valley City","ND","valley-city-high-school-valley-city-nd","1"
"Valley Community Day","Hughson","CA","valley-community-day-hughson-ca","1"
"Valley Community Day","Hacienda Heights","CA","valley-community-day-hacienda-heights-ca","1"
"Valley County Juvenile Detention","Mccall","ID","valley-county-juvenile-detention-mccall-id","1"
"Valley Day School","Morrisville","PA","valley-day-school-morrisville-pa","1"
"Valley Falls High","Valley Falls","KS","valley-falls-high-valley-falls-ks","1"
"Valley Fellowship Christian Academy","Huntsville","AL","valley-fellowship-christian-academy-huntsville-al","1"
"Valley Forge Baptist Academy","Collegeville","PA","valley-forge-baptist-academy-collegeville-pa","1"
"Valley Forge High School","Parma Heights","OH","valley-forge-high-school-parma-heights-oh","1"
"Valley Forge Military Academy","Wayne","PA","valley-forge-military-academy-wayne-pa","1"
"Valley Head High School","Valley Head","AL","valley-head-high-school-valley-head-al","1"
"Valley Heights Christian Academy","Norwich","NY","valley-heights-christian-academy-norwich-ny","1"
"Valley Heights Jr/Sr High","Blue Rapids","KS","valley-heights-jr-sr-high-blue-rapids-ks","1"
"Valley High","Hayfork","CA","valley-high-hayfork-ca","1"
"Valley High","Delano","CA","valley-high-delano-ca","1"
"Valley High","Sacramento","CA","valley-high-sacramento-ca","1"
"Valley High","Santa Ana","CA","valley-high-santa-ana-ca","1"
"Valley High","Louisville","KY","valley-high-louisville-ky","1"
"Valley High","Caledonia","MO","valley-high-caledonia-mo","1"
"Valley High","Albuquerque","NM","valley-high-albuquerque-nm","1"
"Valley High","Orderville","UT","valley-high-orderville-ut","1"
"Valley High (Continuation)","Dublin","CA","valley-high-continuation-dublin-ca","1"
"Valley High (Continuation)","Escondido","CA","valley-high-continuation-escondido-ca","1"
"Valley High School","Valley","AL","valley-high-school-valley-al","1"
"Valley High School","Sanders","AZ","valley-high-school-sanders-az","1"
"Valley High School","Gilcrest","CO","valley-high-school-gilcrest-co","1"
"Valley High School","Owensboro","KY","valley-high-school-owensboro-ky","1"
"Valley High School","Las Vegas","NV","valley-high-school-las-vegas-nv","1"
"Valley High School","Lucasville","OH","valley-high-school-lucasville-oh","1"
"Valley High School","South Jordan","UT","valley-high-school-south-jordan-ut","1"
"Valley High School & Learn","North Hills","CA","valley-high-school-learn-north-hills-ca","1"
"Valley International Academy","San Jose","CA","valley-international-academy-san-jose-ca","1"
"Valley Jshs","New Kensington","PA","valley-jshs-new-kensington-pa","1"
"Valley Life Charter","Visalia","CA","valley-life-charter-visalia-ca","1"
"Valley Los Banos Community","Los Banos","CA","valley-los-banos-community-los-banos-ca","1"
"Valley Lutheran High School","Phoenix","AZ","valley-lutheran-high-school-phoenix-az","1"
"Valley Lutheran High School","Saginaw","MI","valley-lutheran-high-school-saginaw-mi","1"
"Valley Lutheran School","Cedar Falls","IA","valley-lutheran-school-cedar-falls-ia","1"
"Valley Merced Community","Merced","CA","valley-merced-community-merced-ca","1"
"Valley Mills H S","Valley Mills","TX","valley-mills-h-s-valley-mills-tx","1"
"Valley New School","Appleton","WI","valley-new-school-appleton-wi","1"
"Valley Oak Charter","Ojai","CA","valley-oak-charter-ojai-ca","1"
"Valley Oak Continuation High","Live Oak","CA","valley-oak-continuation-high-live-oak-ca","1"
"Valley Oak Junior and Senior High","Oakdale","CA","valley-oak-junior-and-senior-high-oakdale-ca","1"
"Valley Oaks","Sacramento","CA","valley-oaks-sacramento-ca","1"
"Valley Oaks Charter","Bakersfield","CA","valley-oaks-charter-bakersfield-ca","1"
"Valley Oaks High (Alternative)","Petaluma","CA","valley-oaks-high-alternative-petaluma-ca","1"
"Valley Park Sr. High","Valley Park","MO","valley-park-sr-high-valley-park-mo","1"
"Valley Pathways","Palmer","AK","valley-pathways-palmer-ak","1"
"Valley Preparatory Academy","Tempe","AZ","valley-preparatory-academy-tempe-az","1"
"Valley Regional High School","Deep River","CT","valley-regional-high-school-deep-river-ct","1"
"Valley Rop","Sanger","CA","valley-rop-sanger-ca","1"
"Valley School","Hazelton","ID","valley-school-hazelton-id","1"
"Valley School","Turkey","TX","valley-school-turkey-tx","1"
"Valley School","Swartz Creek","MI","valley-school-swartz-creek-mi","1"
"Valley School of Ligonier","Ligonier","PA","valley-school-of-ligonier-ligonier-pa","1"
"Valley Southwoods","West Des Moines","IA","valley-southwoods-west-des-moines-ia","1"
"Valley Springs High School","Valley Springs","AR","valley-springs-high-school-valley-springs-ar","1"
"Valley Star High School","Mentone","CA","valley-star-high-school-mentone-ca","1"
"Valley Stem+me2 Academy","Youngstown","OH","valley-stem-me2-academy-youngstown-oh","1"
"Valley Stream Christian Academy","Valley Stream","NY","valley-stream-christian-academy-valley-stream-ny","1"
"Valley Stream Memorial Junior High School","Valley Stream","NY","valley-stream-memorial-junior-high-school-valley-stream-ny","1"
"Valley Stream North High School","Franklin Square","NY","valley-stream-north-high-school-franklin-square-ny","1"
"Valley Stream South High School","Valley Stream","NY","valley-stream-south-high-school-valley-stream-ny","1"
"Valley Teen Ranch Community Day","Madera","CA","valley-teen-ranch-community-day-madera-ca","1"
"Valley Torah High School","Valley Village","CA","valley-torah-high-school-valley-village-ca","1"
"Valley Torah High School Girls' Division","Valley Village","CA","valley-torah-high-school-girls-division-valley-village-ca","1"
"Valley Union High School","Elfrida","AZ","valley-union-high-school-elfrida-az","1"
"Valley View Adventist Academy","Arroyo Grande","CA","valley-view-adventist-academy-arroyo-grande-ca","1"
"Valley View Alternative High School","Sugar City","ID","valley-view-alternative-high-school-sugar-city-id","1"
"Valley View Alternative Program","Dover","MN","valley-view-alternative-program-dover-mn","1"
"Valley View Amish School","Warren Center","PA","valley-view-amish-school-warren-center-pa","1"
"Valley View Charter Prep","Stockton","CA","valley-view-charter-prep-stockton-ca","1"
"Valley View Christian School","Belleville","PA","valley-view-christian-school-belleville-pa","1"
"Valley View Early College Campus","Pharr","TX","valley-view-early-college-campus-pharr-tx","1"
"Valley View Education Center","Elizabethtown","KY","valley-view-education-center-elizabethtown-ky","1"
"Valley View H S","Pharr","TX","valley-view-h-s-pharr-tx","1"
"Valley View H S","Valley View","TX","valley-view-h-s-valley-view-tx","1"
"Valley View High","Moreno Valley","CA","valley-view-high-moreno-valley-ca","1"
"Valley View High","Blue Springs","MO","valley-view-high-blue-springs-mo","1"
"Valley View High (Continuation)","Ontario","CA","valley-view-high-continuation-ontario-ca","1"
"Valley View High School","Germantown","OH","valley-view-high-school-germantown-oh","1"
"Valley View Hs","Archbald","PA","valley-view-hs-archbald-pa","1"
"Valley View Junior High School","Jonesboro","AR","valley-view-junior-high-school-jonesboro-ar","1"
"Valley View Middle","Edina","MN","valley-view-middle-edina-mn","1"
"Valley View School","North Brookfield","MA","valley-view-school-north-brookfield-ma","1"
"Valley Vista High (Continuation)","Fountain Valley","CA","valley-vista-high-continuation-fountain-valley-ca","1"
"Valley Vista High School","Surprise","AZ","valley-vista-high-school-surprise-az","1"
"Valley West School","Chicopee","MA","valley-west-school-chicopee-ma","1"
"Valley-Edinburg High School","Edinburg","ND","valley-edinburg-high-school-edinburg-nd","1"
"Valliant Hs","Valliant","OK","valliant-hs-valliant-ok","1"
"Vallivue Academy","Caldwell","ID","vallivue-academy-caldwell-id","1"
"Vallivue High School","Caldwell","ID","vallivue-high-school-caldwell-id","1"
